Vmeas,Imeas,Jmeas (mA/cm2),name,substrate,position,batch
0.667,0.00158952,20.643116883116885,A1-6-C,6,C,1
0.68,0.00157839,20.498571428571427,A1-6-C,6,C,1
0.693,0.00156565,20.333116883116883,A1-6-C,6,C,1
0.706,0.0015523,20.15974025974026,A1-6-C,6,C,1
0.719,0.00153767,19.96974025974026,A1-6-C,6,C,1
0.732,0.00152162,19.761298701298703,A1-6-C,6,C,1
0.745,0.00150393,19.531558441558442,A1-6-C,6,C,1
0.758,0.00148461,19.28064935064935,A1-6-C,6,C,1
0.771,0.00146323,19.002987012987013,A1-6-C,6,C,1
0.784,0.00143951,18.694935064935063,A1-6-C,6,C,1
0.797,0.00141349,18.357012987012986,A1-6-C,6,C,1
0.81,0.00138478,17.984155844155843,A1-6-C,6,C,1
0.823,0.00135334,17.57584415584416,A1-6-C,6,C,1
0.836,0.00131867,17.125584415584417,A1-6-C,6,C,1
0.849,0.00128093,16.635454545454547,A1-6-C,6,C,1
0.862,0.00123954,16.097922077922075,A1-6-C,6,C,1
0.875,0.0011949,15.518181818181818,A1-6-C,6,C,1
0.888,0.00114686,14.894285714285713,A1-6-C,6,C,1
0.901,0.00109513,14.222467532467531,A1-6-C,6,C,1
0.914,0.00103961,13.501428571428573,A1-6-C,6,C,1
0.927,0.00099977,12.984025974025975,A1-6-C,6,C,1
0.94,0.00093615,12.157792207792207,A1-6-C,6,C,1
0.953,0.00086862,11.280779220779221,A1-6-C,6,C,1
0.966,0.00079817,10.365844155844156,A1-6-C,6,C,1
0.979,0.00072477,9.412597402597404,A1-6-C,6,C,1
0.992,0.00064858,8.423116883116883,A1-6-C,6,C,1
1.005,0.00056988,7.401038961038961,A1-6-C,6,C,1
1.018,0.00048839,6.342727272727273,A1-6-C,6,C,1
1.031,0.0004043,5.2506493506493515,A1-6-C,6,C,1
1.044,0.00031746,4.122857142857143,A1-6-C,6,C,1
1.057,0.00022809,2.962207792207792,A1-6-C,6,C,1
1.07,0.00013612,1.7677922077922077,A1-6-C,6,C,1
1.083,5.335e-05,0.6928571428571428,A1-6-C,6,C,1
1.096,-4.421e-05,-0.5741558441558441,A1-6-C,6,C,1
1.109,-0.00012524,-1.6264935064935064,A1-6-C,6,C,1
1.122,-0.00022881,-2.9715584415584417,A1-6-C,6,C,1
1.135,-0.00033486,-4.348831168831168,A1-6-C,6,C,1
1.148,-0.00044236,-5.744935064935064,A1-6-C,6,C,1
1.161,-0.00055177,-7.165844155844156,A1-6-C,6,C,1
1.174,-0.00066275,-8.607142857142858,A1-6-C,6,C,1
1.187,-0.00077565,-10.073376623376623,A1-6-C,6,C,1
1.2,-0.00089026,-11.561818181818182,A1-6-C,6,C,1
-0.1,0.00164931,21.41961038961039,A1-6-D,6,D,1
-0.087,0.00163863,21.280909090909095,A1-6-D,6,D,1
-0.074,0.00162831,21.146883116883117,A1-6-D,6,D,1
-0.061,0.00161831,21.017012987012986,A1-6-D,6,D,1
-0.048,0.00160845,20.88896103896104,A1-6-D,6,D,1
-0.035,0.00159872,20.762597402597404,A1-6-D,6,D,1
-0.022,0.0015892,20.63896103896104,A1-6-D,6,D,1
-0.009,0.00157966,20.515064935064938,A1-6-D,6,D,1
0.004,0.00157102,20.402857142857144,A1-6-D,6,D,1
0.017,0.00156091,20.27155844155844,A1-6-D,6,D,1
0.03,0.00154978,20.127012987012986,A1-6-D,6,D,1
0.043,0.00153956,19.994285714285713,A1-6-D,6,D,1
0.056,0.00152731,19.835194805194806,A1-6-D,6,D,1
0.069,0.00151506,19.676103896103896,A1-6-D,6,D,1
0.082,0.00150324,19.522597402597402,A1-6-D,6,D,1
0.095,0.00148943,19.343246753246753,A1-6-D,6,D,1
0.108,0.00147523,19.15883116883117,A1-6-D,6,D,1
0.121,0.00146196,18.986493506493506,A1-6-D,6,D,1
0.134,0.0014468,18.78961038961039,A1-6-D,6,D,1
0.147,0.00143201,18.597532467532467,A1-6-D,6,D,1
0.16,0.00141936,18.433246753246753,A1-6-D,6,D,1
0.173,0.00140533,18.25103896103896,A1-6-D,6,D,1
0.186,0.00139099,18.064805194805192,A1-6-D,6,D,1
0.199,0.0013789,17.907792207792205,A1-6-D,6,D,1
0.212,0.00136711,17.754675324675325,A1-6-D,6,D,1
0.225,0.00135102,17.545714285714286,A1-6-D,6,D,1
0.238,0.00133733,17.367922077922078,A1-6-D,6,D,1
0.251,0.00132149,17.16220779220779,A1-6-D,6,D,1
0.264,0.00130752,16.98077922077922,A1-6-D,6,D,1
0.277,0.00129273,16.788701298701298,A1-6-D,6,D,1
0.29,0.00127881,16.60792207792208,A1-6-D,6,D,1
0.303,0.00126342,16.408051948051945,A1-6-D,6,D,1
0.316,0.00124419,16.15831168831169,A1-6-D,6,D,1
0.329,0.00123077,15.984025974025974,A1-6-D,6,D,1
0.342,0.00121525,15.782467532467534,A1-6-D,6,D,1
0.355,0.00119545,15.525324675324676,A1-6-D,6,D,1
0.368,0.0011765,15.279220779220779,A1-6-D,6,D,1
0.381,0.00116117,15.08012987012987,A1-6-D,6,D,1
0.394,0.00113793,14.778311688311689,A1-6-D,6,D,1
0.407,0.00111943,14.53805194805195,A1-6-D,6,D,1
0.42,0.00109983,14.283506493506493,A1-6-D,6,D,1
0.433,0.00108352,14.07168831168831,A1-6-D,6,D,1
0.446,0.00105875,13.75,A1-6-D,6,D,1
0.459,0.00103524,13.444675324675325,A1-6-D,6,D,1
0.472,0.00101586,13.192987012987013,A1-6-D,6,D,1
0.485,0.00100511,13.053376623376623,A1-6-D,6,D,1
0.498,0.00096984,12.595324675324676,A1-6-D,6,D,1
0.511,0.0009585,12.44805194805195,A1-6-D,6,D,1
0.524,0.0009229,11.985714285714288,A1-6-D,6,D,1
0.537,0.00089162,11.57948051948052,A1-6-D,6,D,1
0.55,0.00086578,11.243896103896105,A1-6-D,6,D,1
0.563,0.00083922,10.89896103896104,A1-6-D,6,D,1
0.576,0.0008138,10.56883116883117,A1-6-D,6,D,1
0.589,0.00078245,10.16168831168831,A1-6-D,6,D,1
0.602,0.00075482,9.802857142857142,A1-6-D,6,D,1
0.615,0.00072027,9.354155844155844,A1-6-D,6,D,1
0.628,0.00069913,9.079610389610389,A1-6-D,6,D,1
0.641,0.00067259,8.734935064935065,A1-6-D,6,D,1
0.654,0.00064785,8.413636363636364,A1-6-D,6,D,1
0.667,0.00062227,8.081428571428571,A1-6-D,6,D,1
0.68,0.00059036,7.667012987012986,A1-6-D,6,D,1
0.693,0.00056622,7.353506493506494,A1-6-D,6,D,1
0.706,0.00052449,6.811558441558441,A1-6-D,6,D,1
0.719,0.00048537,6.303506493506494,A1-6-D,6,D,1
0.732,0.0004444,5.771428571428571,A1-6-D,6,D,1
0.745,0.00041066,5.333246753246753,A1-6-D,6,D,1
0.758,0.00035888,4.6607792207792205,A1-6-D,6,D,1
0.771,0.00031419,4.08038961038961,A1-6-D,6,D,1
0.784,0.00027848,3.6166233766233766,A1-6-D,6,D,1
0.797,0.00024161,3.137792207792208,A1-6-D,6,D,1
0.81,0.00019375,2.5162337662337664,A1-6-D,6,D,1
0.823,0.00016125,2.094155844155844,A1-6-D,6,D,1
0.836,0.00010333,1.341948051948052,A1-6-D,6,D,1
0.849,6.573e-05,0.8536363636363636,A1-6-D,6,D,1
0.862,2.222e-05,0.28857142857142853,A1-6-D,6,D,1
0.875,-1.492e-05,-0.19376623376623378,A1-6-D,6,D,1
0.888,-5.69e-05,-0.7389610389610389,A1-6-D,6,D,1
0.901,-6.554e-05,-0.8511688311688311,A1-6-D,6,D,1
0.914,-0.00013075,-1.6980519480519483,A1-6-D,6,D,1
0.927,-0.00019968,-2.5932467532467536,A1-6-D,6,D,1
0.94,-0.00028471,-3.6975324675324672,A1-6-D,6,D,1
0.953,-0.00037006,-4.8059740259740265,A1-6-D,6,D,1
0.966,-0.00044179,-5.737532467532468,A1-6-D,6,D,1
0.979,-0.00051061,-6.631298701298701,A1-6-D,6,D,1
0.992,-0.00056199,-7.298571428571428,A1-6-D,6,D,1
1.005,-0.00062806,-8.156623376623376,A1-6-D,6,D,1
1.018,-0.00071037,-9.225584415584416,A1-6-D,6,D,1
1.031,-0.00079338,-10.303636363636365,A1-6-D,6,D,1
1.044,-0.00086815,-11.274675324675327,A1-6-D,6,D,1
1.057,-0.00093996,-12.207272727272729,A1-6-D,6,D,1
1.07,-0.00102907,-13.364545454545455,A1-6-D,6,D,1
1.083,-0.00109203,-14.182207792207791,A1-6-D,6,D,1
1.096,-0.00118103,-15.338051948051948,A1-6-D,6,D,1
1.109,-0.00126905,-16.481168831168834,A1-6-D,6,D,1
1.122,-0.00135724,-17.626493506493507,A1-6-D,6,D,1
1.135,-0.00145854,-18.94207792207792,A1-6-D,6,D,1
1.148,-0.0015531,-20.17012987012987,A1-6-D,6,D,1
1.161,-0.00164159,-21.31935064935065,A1-6-D,6,D,1
1.174,-0.0017352,-22.535064935064934,A1-6-D,6,D,1
1.187,-0.00184855,-24.00714285714286,A1-6-D,6,D,1
1.2,-0.00195308,-25.364675324675325,A1-6-D,6,D,1
-0.1,0.00178593,23.193896103896105,A1-6-E,6,E,1
-0.087,0.00178564,23.190129870129873,A1-6-E,6,E,1
-0.074,0.00178543,23.187402597402595,A1-6-E,6,E,1
-0.061,0.00178505,23.182467532467534,A1-6-E,6,E,1
-0.048,0.00178503,23.18220779220779,A1-6-E,6,E,1
-0.035,0.00178393,23.16792207792208,A1-6-E,6,E,1
-0.022,0.00178403,23.16922077922078,A1-6-E,6,E,1
-0.009,0.00178397,23.168441558441558,A1-6-E,6,E,1
0.004,0.00178353,23.162727272727274,A1-6-E,6,E,1
0.017,0.00178278,23.152987012987015,A1-6-E,6,E,1
0.03,0.00178236,23.147532467532464,A1-6-E,6,E,1
0.043,0.00178166,23.13844155844156,A1-6-E,6,E,1
0.056,0.00178143,23.135454545454547,A1-6-E,6,E,1
0.069,0.00178075,23.126623376623378,A1-6-E,6,E,1
0.082,0.00177968,23.112727272727273,A1-6-E,6,E,1
0.095,0.00177945,23.109740259740256,A1-6-E,6,E,1
0.108,0.00177859,23.09857142857143,A1-6-E,6,E,1
0.121,0.00177867,23.09961038961039,A1-6-E,6,E,1
0.134,0.00177764,23.086233766233768,A1-6-E,6,E,1
0.147,0.00177614,23.066753246753247,A1-6-E,6,E,1
0.16,0.00177583,23.062727272727273,A1-6-E,6,E,1
0.173,0.00177506,23.052727272727275,A1-6-E,6,E,1
0.186,0.00177385,23.03701298701299,A1-6-E,6,E,1
0.199,0.00177325,23.029220779220783,A1-6-E,6,E,1
0.212,0.00177212,23.014545454545456,A1-6-E,6,E,1
0.225,0.00177047,22.993116883116883,A1-6-E,6,E,1
0.238,0.00176949,22.98038961038961,A1-6-E,6,E,1
0.251,0.0017682,22.963636363636365,A1-6-E,6,E,1
0.264,0.00176676,22.944935064935066,A1-6-E,6,E,1
0.277,0.00176545,22.92792207792208,A1-6-E,6,E,1
0.29,0.00176357,22.903506493506494,A1-6-E,6,E,1
0.303,0.00176219,22.885584415584418,A1-6-E,6,E,1
0.316,0.00175999,22.857012987012986,A1-6-E,6,E,1
0.329,0.00175772,22.827532467532468,A1-6-E,6,E,1
0.342,0.00175607,22.8061038961039,A1-6-E,6,E,1
0.355,0.00175401,22.77935064935065,A1-6-E,6,E,1
0.368,0.00175185,22.751298701298698,A1-6-E,6,E,1
0.381,0.00174861,22.70922077922078,A1-6-E,6,E,1
0.394,0.00174573,22.671818181818182,A1-6-E,6,E,1
0.407,0.00174344,22.64207792207792,A1-6-E,6,E,1
0.42,0.00173965,22.592857142857145,A1-6-E,6,E,1
0.433,0.00173643,22.55103896103896,A1-6-E,6,E,1
0.446,0.00173312,22.50805194805195,A1-6-E,6,E,1
0.459,0.00172818,22.443896103896105,A1-6-E,6,E,1
0.472,0.00172471,22.39883116883117,A1-6-E,6,E,1
0.485,0.00172002,22.337922077922077,A1-6-E,6,E,1
0.498,0.00171498,22.272467532467534,A1-6-E,6,E,1
0.511,0.00170986,22.205974025974026,A1-6-E,6,E,1
0.524,0.00170391,22.1287012987013,A1-6-E,6,E,1
0.537,0.00169763,22.04714285714286,A1-6-E,6,E,1
0.55,0.00169155,21.96818181818182,A1-6-E,6,E,1
0.563,0.00168411,21.87155844155844,A1-6-E,6,E,1
0.576,0.00167646,21.772207792207794,A1-6-E,6,E,1
0.589,0.0016683,21.666233766233766,A1-6-E,6,E,1
0.602,0.00165872,21.541818181818183,A1-6-E,6,E,1
0.615,0.00164918,21.417922077922082,A1-6-E,6,E,1
0.628,0.00163897,21.285324675324677,A1-6-E,6,E,1
0.641,0.0016284,21.148051948051947,A1-6-E,6,E,1
0.654,0.00161571,20.983246753246753,A1-6-E,6,E,1
0.667,0.00160304,20.8187012987013,A1-6-E,6,E,1
0.68,0.00158951,20.642987012987014,A1-6-E,6,E,1
0.693,0.00157484,20.452467532467534,A1-6-E,6,E,1
0.706,0.00155903,20.247142857142858,A1-6-E,6,E,1
0.719,0.00154177,20.022987012987013,A1-6-E,6,E,1
0.732,0.00152312,19.78077922077922,A1-6-E,6,E,1
0.745,0.00150335,19.524025974025975,A1-6-E,6,E,1
0.758,0.00148171,19.242987012987015,A1-6-E,6,E,1
0.771,0.00145866,18.943636363636365,A1-6-E,6,E,1
0.784,0.00143383,18.62116883116883,A1-6-E,6,E,1
0.797,0.00140668,18.26857142857143,A1-6-E,6,E,1
0.81,0.00137682,17.88077922077922,A1-6-E,6,E,1
0.823,0.00134525,17.470779220779225,A1-6-E,6,E,1
0.836,0.00131065,17.021428571428572,A1-6-E,6,E,1
0.849,0.00127402,16.545714285714286,A1-6-E,6,E,1
0.862,0.00123465,16.03441558441558,A1-6-E,6,E,1
0.875,0.00119205,15.481168831168832,A1-6-E,6,E,1
0.888,0.00114665,14.89155844155844,A1-6-E,6,E,1
0.901,0.00109832,14.263896103896105,A1-6-E,6,E,1
0.914,0.00104746,13.603376623376626,A1-6-E,6,E,1
0.927,0.00101566,13.19038961038961,A1-6-E,6,E,1
0.94,0.00095619,12.418051948051948,A1-6-E,6,E,1
0.953,0.00089339,11.602467532467532,A1-6-E,6,E,1
0.966,0.00082828,10.756883116883118,A1-6-E,6,E,1
0.979,0.00076035,9.874675324675325,A1-6-E,6,E,1
0.992,0.00069044,8.966753246753246,A1-6-E,6,E,1
1.005,0.00061737,8.017792207792208,A1-6-E,6,E,1
1.018,0.00054163,7.034155844155843,A1-6-E,6,E,1
1.031,0.00046356,6.020259740259741,A1-6-E,6,E,1
1.044,0.00038283,4.971818181818183,A1-6-E,6,E,1
1.057,0.00029945,3.888961038961039,A1-6-E,6,E,1
1.07,0.00021352,2.7729870129870133,A1-6-E,6,E,1
1.083,0.0001252,1.625974025974026,A1-6-E,6,E,1
1.096,4.698e-05,0.6101298701298701,A1-6-E,6,E,1
1.109,-4.771e-05,-0.6196103896103897,A1-6-E,6,E,1
1.122,-0.00012466,-1.6189610389610387,A1-6-E,6,E,1
1.135,-0.0002262,-2.9376623376623376,A1-6-E,6,E,1
1.148,-0.00032958,-4.280259740259741,A1-6-E,6,E,1
1.161,-0.00043495,-5.648701298701299,A1-6-E,6,E,1
1.174,-0.00054183,-7.036753246753247,A1-6-E,6,E,1
1.187,-0.0006507,-8.450649350649352,A1-6-E,6,E,1
1.2,-0.00076123,-9.886103896103895,A1-6-E,6,E,1
